   0.34500   10.86632   12.36845 
   0.34600   10.89782   12.40260 
   0.34700   10.92932   12.43675 
   0.34800   10.96081   12.47089 
   0.34900   10.99231   12.50501 
   0.35000   11.02381   12.53913 
   0.35100   11.05530   12.57323 
   0.35200   11.08680   12.60733 
   0.35300   11.11830   12.64142 
   0.35400   11.14979   12.67549 
   0.35500   11.18129   12.70956 
   0.35600   11.21279   12.74362 
   0.35700   11.24428   12.77766 
   0.35800   11.27578   12.81170 
   0.35900   11.30728   12.84573 
   0.36000   11.33877   12.87975 
   0.36100   11.37027   12.91376 
   0.36200   11.40177   12.94775 
   0.36300   11.43326   12.98174 
   0.36400   11.46476   13.01572 
   0.36500   11.49626   13.04969 
   0.36600   11.52775   13.08365 
   0.36700   11.55925   13.11760 
   0.36800   11.59075   13.15154 
   0.36900   11.62224   13.18547 
   0.37000   11.65374   13.21939 
   0.37100   11.68524   13.25330 
   0.37200   11.71673   13.28720 
   0.37300   11.74823   13.32109 
   0.37400   11.77973   13.35497 
   0.37500   11.81122   13.38884 
   0.37600   11.84272   13.42270 
   0.37700   11.87422   13.45655 
   0.37800   11.90571   13.49040 
   0.37900   11.93721   13.52423 
   0.38000   11.96871   13.55805 
   0.38100   12.00020   13.59186 
   0.38200   12.03170   13.62566 
   0.38300   12.06320   13.65946 
   0.38400   12.09469   13.69324 
   0.38500   12.12619   13.72701 
   0.38600   12.15768   13.76078 
   0.38700   12.18918   13.79453 
   0.38800   12.22068   13.82827 
   0.38900   12.25217   13.86201 
   0.39000   12.28367   13.89573 
   0.39100   12.31517   13.92944 
   0.39200   12.34666   13.96315 
   0.39300   12.37816   13.99684 
   0.39400   12.40966   14.03053 
   0.39500   12.44115   14.06420 
   0.39600   12.47265   14.09787 
   0.39700   12.50415   14.13152 
   0.39800   12.53564   14.16517 
   0.39900   12.56714   14.19881 
   0.40000   12.59864   14.23243 
   0.40100   12.63013   14.26605 
   0.40200   12.66163   14.29965 
   0.40300   12.69313   14.33325 
   0.40400   12.72462   14.36684 
   0.40500   12.75612   14.40041 
   0.40600   12.78762   14.43398 
   0.40700   12.81911   14.46754 
   0.40800   12.85061   14.50109 
   0.40900   12.88211   14.53462 
   0.41000   12.91360   14.56815 
   0.41100   12.94510   14.60167 
   0.41200   12.97660   14.63518 
   0.41300   13.00809   14.66868 
   0.41400   13.03959   14.70217 
   0.41500   13.07109   14.73564 
   0.41600   13.10258   14.76911 
   0.41700   13.13408   14.80257 
   0.41800   13.16558   14.83602 
   0.41900   13.19707   14.86946 
   0.42000   13.22857   14.90289 
   0.42100   13.26007   14.93631 
   0.42200   13.29156   14.96972 
   0.42300   13.32306   15.00312 
   0.42400   13.35456   15.03651 
   0.42500   13.38605   15.06990 
   0.42600   13.41755   15.10327 
   0.42700   13.44905   15.13663 
   0.42800   13.48054   15.16998 
   0.42900   13.51204   15.20332 
   0.43000   13.54353   15.23665 
   0.43100   13.57503   15.26998 
   0.43200   13.60653   15.30329 
   0.43300   13.63802   15.33659 
   0.43400   13.66952   15.36988 
   0.43500   13.70102   15.40317 
   0.43600   13.73251   15.43644 
   0.43700   13.76401   15.46970 
   0.43800   13.79551   15.50296 
   0.43900   13.82700   15.53620 
   0.44000   13.85850   15.56943 
   0.44100   13.89000   15.60266 
   0.44200   13.92149   15.63587 
   0.44300   13.95299   15.66908 
   0.44400   13.98449   15.70227 
   0.44500   14.01598   15.73546 
   0.44600   14.04748   15.76863 
   0.44700   14.07898   15.80180 
   0.44800   14.11047   15.83495 
   0.44900   14.14197   15.86810 
   0.45000   14.17347   15.90123 
   0.45100   14.20496   15.93436 
   0.45200   14.23646   15.96748 
   0.45300   14.26796   16.00058 
   0.45400   14.29945   16.03368 
   0.45500   14.33095   16.06677 
   0.45600   14.36245   16.09985 
   0.45700   14.39394   16.13291 
   0.45800   14.42544   16.16597 
   0.45900   14.45694   16.19902 
   0.46000   14.48843   16.23206 
   0.46100   14.51993   16.26508 
   0.46200   14.55143   16.29810 
   0.46300   14.58292   16.33111 
   0.46400   14.61442   16.36411 
   0.46500   14.64592   16.39710 
   0.46600   14.67741   16.43008 
   0.46700   14.70891   16.46305 
   0.46800   14.74041   16.49601 
   0.46900   14.77190   16.52896 
   0.47000   14.80340   16.56190 
   0.47100   14.83490   16.59483 
   0.47200   14.86639   16.62775 
   0.47300   14.89789   16.66066 
   0.47400   14.92939   16.69356 
   0.47500   14.96088   16.72645 
   0.47600   14.99238   16.75933 
   0.47700   15.02387   16.79220 
   0.47800   15.05537   16.82506 
   0.47900   15.08687   16.85792 
   0.48000   15.11836   16.89076 
   0.48100   15.14986   16.92359 
   0.48200   15.18136   16.95641 
   0.48300   15.21285   16.98922 
   0.48400   15.24435   17.02203 
   0.48500   15.27585   17.05482 
   0.48600   15.30734   17.08760 
   0.48700   15.33884   17.12038 
   0.48800   15.37034   17.15314 
   0.48900   15.40183   17.18589 
   0.49000   15.43333   17.21864 
   0.49100   15.46483   17.25137 
   0.49200   15.49632   17.28410 
   0.49300   15.52782   17.31681 
   0.49400   15.55932   17.34952 
   0.49500   15.59081   17.38221 
   0.49600   15.62231   17.41490 
   0.49700   15.65381   17.44757 
   0.49800   15.68530   17.48024 
   0.49900   15.71680   17.51289 
   0.50000   15.74830   17.54554 
   0.50100   15.77979   17.57818 
   0.50200   15.81129   17.61080 
   0.50300   15.84279   17.64342 
   0.50400   15.87428   17.67602 
   0.50500   15.90578   17.70862 
   0.50600   15.93728   17.74121 
   0.50700   15.96877   17.77379 
   0.50800   16.00027   17.80635 
   0.50900   16.03177   17.83891 
   0.51000   16.06326   17.87146 
   0.51100   16.09476   17.90400 
   0.51200   16.12626   17.93653 
   0.51300   16.15775   17.96904 
   0.51400   16.18925   18.00155 
   0.51500   16.22075   18.03405 
   0.51600   16.25224   18.06654 
   0.51700   16.28374   18.09902 
   0.51800   16.31524   18.13149 
   0.51900   16.34673   18.16395 
   0.52000   16.37823   18.19640 
   0.52100   16.40972   18.22884 
   0.52200   16.44122   18.26127 
   0.52300   16.47272   18.29369 
   0.52400   16.50421   18.32610 
   0.52500   16.53571   18.35850 
   0.52600   16.56721   18.39089 
   0.52700   16.59870   18.42328 
